id,name,type,subtype,rarity,gorgeous,simple,elegant,lively,mature,cute,sexy,pure,warm,cool,tag1,tag2,maincolor,othercolor,category,inasuit,suit,animated,pose,img
A9616,Fading Interests,accessory,gloves,3,,B,S,,S,,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9622,Mr. Frog,accessory,head ornament,5,S,,,SS,A,,S,,,S,Animal,,,,,FALSE,,FALSE,FALSE,
A9623,Overload of Soul,accessory,foreground,5,SS,,,SS,A,,A,,,S,Musician,,,,,FALSE,,FALSE,FALSE,
A9624,Bidirectional Negation,accessory,hairpin,5,A,,,SS,A,,S,,,S,,,,,,FALSE,,FALSE,FALSE,
A9625,Lightning Flashes,accessory,face accessory,5,S,,,S,S,,SS,,,A,Musician,,,,,FALSE,,FALSE,FALSE,
A9626,Noisy Repeat,accessory,earrings,5,SS,,,SS,A,,A,,,S,,,,,,FALSE,,FALSE,FALSE,
A9627,Dark Melody,accessory,gloves,5,A,,,S,SS,,S,,,S,,,,,,FALSE,,FALSE,FALSE,
A9628,Colorful Ending,accessory,tattoo,5,A,,,A,SS,,SS,,,S,,,,,,FALSE,,FALSE,FALSE,
A9629,Pounding of Heartbeat,accessory,right handheld,5,A,,,SS,S,,SS,,,A,Musician,,,,,FALSE,,FALSE,FALSE,
A9630,Pillow Interpreting Dreams,accessory,veil,5,A,,SS,,SS,,,A,A,,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9631,Sceneries in the Dream,accessory,right handheld,5,,SS,A,,SS,,,A,A,,,,,,,FALSE,,FALSE,FALSE,
A9632,Flying Fairy on Clouds,accessory,brooch,5,B,,SS,,A,,,SS,A,,,,,,,FALSE,,FALSE,FALSE,
A9633,Forget the World,accessory,left handheld,5,A,,SS,,SS,,,S,A,,,,,,,FALSE,,FALSE,FALSE,
A9634,Cute Bear Helper,accessory,foreground,5,A,,,SS,,SS,,A,A,,Lolita,,,,,FALSE,,FALSE,FALSE,
A9635,Pure Heart,accessory,hair ornament,5,A,,,A,,SS,,SS,A,,,,,,,FALSE,,FALSE,FALSE,
A9636,Special Treatment,accessory,face accessory,5,A,,,S,,C,SS,,A,,,,,,,FALSE,,FALSE,FALSE,
A9637,Sincere Dream,accessory,brooch,5,A,,,SS,,SS,,S,S,,,,,,,FALSE,,FALSE,FALSE,
A9638,First-aid Package,accessory,right handheld,5,A,,,SS,,SS,,A,S,,,,,,,FALSE,,FALSE,FALSE,
A9639,Loving Protection,accessory,waist decoration,5,A,,,SS,,SS,,A,A,,Lolita,,,,,FALSE,,FALSE,FALSE,
A9640,Urgent Injection,accessory,left handheld,5,A,,,SS,,SS,,S,A,,,,,,,FALSE,,FALSE,FALSE,
A9641,Healing Mark,accessory,tattoo,5,A,,,SS,,A,SS,,A,,,,,,,FALSE,,FALSE,FALSE,
A9642,Perfect Diagnosis,accessory,face accessory,5,A,,,SS,,A,S,,B,,,,,,,FALSE,,FALSE,FALSE,
A9643,Letter of Death,accessory,ear,5,A,,SS,,A,,SS,,,S,,,,,,FALSE,,FALSE,FALSE,
A9644,Forest Star,accessory,right handheld,5,S,,SS,,SS,,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9645,Accompanying Loneliness,accessory,gloves,5,A,,S,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9646,Light Dance,accessory,wing,5,A,,SS,,A,,SS,,,A,Fairy,,,,,FALSE,,FALSE,FALSE,
A9647,Single Branch Shadow,accessory,background,5,A,,A,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9648,Scarlet Illusion,accessory,ground,5,S,,A,,SS,,S,,,S,,,,,,FALSE,,FALSE,FALSE,
A9649,Burning Night,accessory,head ornament,5,A,,SS,,SS,,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9650,Sleeping Prophecy,accessory,hair ornament,5,S,,A,,SS,,SS,,,A,Fairy,,,,,FALSE,,FALSE,FALSE,
A9651,Luxurious Thoughts,accessory,scarf,5,S,,SS,,SS,,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9652,Fragrant Night,accessory,necklace,5,A,,SS,,S,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9653,Phantom Contract,accessory,waist decoration,5,A,,SS,,SS,,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9654,Aftertaste of Greed,accessory,right handheld,5,A,,SS,,S,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9655,Awakening Omen,accessory,hair ornament,5,S,,B,,S,,SS,,,S,Fairy,,,,,FALSE,,FALSE,FALSE,
A9656,Gorgeous Rose,accessory,veil,5,SS,,SS,,A,,,A,S,,Goddess,,,,,FALSE,,FALSE,FALSE,
A9657,Clear Wish,accessory,earrings,5,A,,S,,A,,,SS,A,,,,,,,FALSE,,FALSE,FALSE,
A9658,Quiet Dream,accessory,face accessory,5,S,,SS,,SS,,,A,S,,,,,,,FALSE,,FALSE,FALSE,
A9659,Immaculate Kiss,accessory,necklace,5,A,,SS,,S,,,SS,S,,,,,,,FALSE,,FALSE,FALSE,
A9660,Splendid Blossom Period,accessory,gloves,5,S,,SS,,A,,,S,S,,,,,,,FALSE,,FALSE,FALSE,
A9661,Light Wings,accessory,wing,5,S,,S,,A,,,A,A,,Goddess,,,,,FALSE,,FALSE,FALSE,
A9662,Graceful Dance,accessory,veil,5,SS,,A,,A,,,SS,A,,Goddess,,,,,FALSE,,FALSE,FALSE,
A9663,Entwined Destinies,accessory,gloves,5,SS,,SS,,S,,,A,A,,,,,,,FALSE,,FALSE,TRUE,
A9664,Bird's Adoration,accessory,head ornament,5,S,,SS,,A,,,SS,A,,Animal,,,,,FALSE,,FALSE,FALSE,
A9665,Prayers by Stars,accessory,ground,5,S,,SS,,A,,,A,S,,,,,,,FALSE,,FALSE,FALSE,
A9666,Sit with Jade,accessory,foreground,5,S,,S,,S,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9667,Glazed Feather,accessory,head ornament,5,S,,SS,,S,,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9668,The Clear Light,accessory,ground,5,S,,SS,,SS,,A,,,S,,,,,,FALSE,,FALSE,FALSE,
A9669,Galaxy Snow Plume,accessory,hair ornament,5,S,,S,,S,,SS,,,A,Britain,,,,,FALSE,,FALSE,FALSE,
A9670,Lock of Wish,accessory,earrings,5,A,,A,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9671,Continuous Glory,accessory,right hand ornament,5,A,,SS,,SS,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9672,Springtime Chant,accessory,necklace,5,A,,SS,,SS,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9673,Beautiful Dreams,accessory,earrings,5,A,,S,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9674,Frost Throne,accessory,head ornament,5,S,,A,,SS,,A,,S,,,,,,,FALSE,,TRUE,FALSE,
A9675,Moonlit Forever,accessory,ground,5,S,,SS,,SS,,A,,S,,,,,,,FALSE,,TRUE,FALSE,
A9676,Icy Tide,accessory,hair ornament,5,S,,S,,SS,,A,,S,,,,,,,FALSE,,FALSE,FALSE,
A9677,Blade of Judgment,accessory,right handheld,5,A,,A,,SS,,SS,,,A,Gothic,,,,,FALSE,,FALSE,FALSE,
A9678,Shackles of Time,accessory,necklace,5,A,,SS,,S,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9679,Predestinated Glance,accessory,right hand ornament,5,A,,A,,S,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9680,Frost of Sin,accessory,tattoo,5,A,,S,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9681,Crow Feather Blade,accessory,foreground,5,A,,A,,SS,,SS,,A,,,,,,,FALSE,,TRUE,FALSE,
A9682,Mist Forbidden Zone,accessory,ground,5,A,,A,,SS,,SS,,S,,,,,,,FALSE,,TRUE,FALSE,
A9683,Boundary of Ruins,accessory,face accessory,5,A,,SS,,SS,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9684,Chaotic Desolation,accessory,earrings,5,A,,SS,,SS,,A,,,S,,,,,,FALSE,,FALSE,FALSE,
A9685,Trap of Night,accessory,gloves,5,A,,A,,SS,,S,,,S,,,,,,FALSE,,FALSE,FALSE,
A9686,Pop Pop,accessory,brooch,5,A,,S,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9687,Unfinished Wings,accessory,tattoo,5,S,,A,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9688,Magic Lamp,accessory,head ornament,5,A,,SS,,SS,,,A,A,,Chinese Classical,,,,,FALSE,,TRUE,FALSE,
A9689,Night on Lotus Boat,accessory,ground,5,S,,S,,A,,,SS,S,,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9690,Plumed Grace,accessory,hair ornament,5,S,,SS,,A,,,SS,S,,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9691,Dangers for Cloud,accessory,hairpin,5,A,,SS,,A,,,SS,A,,,,,,,FALSE,,FALSE,FALSE,
A9692,Returned Gem,accessory,earrings,5,A,,SS,,SS,,,A,S,,,,,,,FALSE,,FALSE,FALSE,
A9693,Frosty Jade Lute,accessory,left handheld,5,S,,SS,,SS,,,A,A,,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9694,Sure and Convinced,accessory,hairpin,5,A,,S,,A,,,SS,A,,,,,,,FALSE,,FALSE,FALSE,
A9695,Farewell to the God,accessory,head ornament,5,A,,S,,S,,SS,,,S,,,,,,FALSE,,FALSE,FALSE,
A9696,Messenger of Fairyland,accessory,foreground,5,A,,SS,,A,,,SS,,A,,,,,,FALSE,,FALSE,FALSE,
A9697,Scattered Wings,accessory,background,5,SS,,S,,SS,,A,,,B,,,,,,FALSE,,FALSE,FALSE,
A9698,Dreaming of Homeland,accessory,hair ornament,5,A,,S,,S,,SS,,,S,,,,,,FALSE,,FALSE,FALSE,
A9699,Resting Place,accessory,ear,5,A,,SS,,A,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9700,A Place of Love,accessory,necklace,5,A,,SS,,SS,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9701,Goddess Scepter,accessory,right handheld,5,A,,A,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9702,Punishment from the God,accessory,gloves,5,A,,SS,,SS,,A,,,S,,,,,,FALSE,,FALSE,FALSE,
A9703,Bloodstained Seal,accessory,face accessory,5,A,,A,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9704,End of the Milky Way,accessory,head ornament,5,A,,,SS,S,,SS,,,A,Future,,,,,FALSE,,FALSE,FALSE,
A9705,Hidden Corner,accessory,face accessory,5,A,,,A,S,,SS,,,A,Future,,,,,FALSE,,FALSE,FALSE,
A9706,Blocked Passage,accessory,gloves,5,A,,,SS,SS,,A,,,A,Future,,,,,FALSE,,FALSE,FALSE,
A9707,Remote Signal,accessory,right hand ornament,5,A,,,A,SS,,SS,,,A,Future,,,,,FALSE,,FALSE,FALSE,
A9708,Peace Realm,accessory,waist decoration,5,A,,,A,S,,S,,,A,Future,,,,,FALSE,,FALSE,FALSE,
A9709,Splendid Rule,accessory,necklace,5,A,,,SS,SS,,A,,,A,Future,,,,,FALSE,,FALSE,FALSE,
A9710,Soul tune,accessory,hair ornament,5,A,,SS,,,A,,S,A,,,,,,,FALSE,,FALSE,FALSE,
A9711,Rill bank shade,accessory,earrings,5,A,,S,,,SS,,A,A,,,,,,,FALSE,,FALSE,FALSE,
A9712,Promised Poem,accessory,necklace,5,B,,SS,,,SS,,A,A,,,,,,,FALSE,,FALSE,FALSE,
A9713,Longing Blooms,accessory,brooch,5,A,,SS,,,A,,SS,A,,Floral,,,,,FALSE,,FALSE,FALSE,
A9714,Fragrant Season,accessory,waist decoration,5,A,,A,,,SS,,S,S,,Floral,,,,,FALSE,,FALSE,FALSE,
A9715,Cute Mouse Crown,accessory,hair ornament,5,A,,,SS,,SS,,A,,A,Animal,,,,,FALSE,,FALSE,FALSE,
A9716,Love Wishes,accessory,necklace,5,A,,,S,,A,,A,,SS,,,,,,FALSE,,FALSE,FALSE,
A9717,Superior Sweetness,accessory,brooch,5,SS,,,A,,SS,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9718,Sugar Blast,accessory,both handheld,5,A,,,SS,,SS,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9719,Meal Etiquette,accessory,gloves,5,A,,,A,,S,,SS,,A,,,,,,FALSE,,FALSE,FALSE,
A9720,Trick or Treat Cookies,accessory,waist decoration,5,SS,,,A,,SS,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9721,Tasty Star,accessory,tail,5,,S,,S,,B,,B,,A,,,,,,FALSE,,FALSE,FALSE,
A9722,Fairy Tale Protector,accessory,foreground,5,A,,,SS,,SS,,A,,A,Animal,,,,,FALSE,,FALSE,FALSE,
A9723,Sweet Roulette,accessory,background,5,A,,,S,,SS,,A,,A,Animal,,,,,FALSE,,FALSE,FALSE,
A9724,Soft Bow,accessory,hair ornament,3,,SS,B,,,S,,B,,A,,,,,,FALSE,,FALSE,FALSE,
A9725,Little Dandelion,accessory,earrings,3,,S,S,,,A,,B,,A,,,,,,FALSE,,FALSE,FALSE,
A9726,Black and White,accessory,right handheld,3,,S,A,,S,,,A,,B,,,,,,FALSE,,FALSE,FALSE,
A9727,Flashing Track,accessory,left hand ornament,3,,S,S,,,A,,B,,B,,,,,,FALSE,,FALSE,FALSE,
A9728,Candied Utterance,accessory,hair ornament,4,A,,,A,,S,,SS,,A,POP,,,,,FALSE,,FALSE,FALSE,
A9729,Mark of Youth,accessory,face accessory,4,A,,,SS,,S,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9730,Caramel Biscuit,accessory,necklace,4,,S,,S,,A,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9731,From Sweet Berry,accessory,right handheld,4,A,,,SS,,SS,,B,,A,,,,,,FALSE,,FALSE,FALSE,
A9732,Bright Red Fruit Skewer,accessory,right hand ornament,4,,SS,,A,,S,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9733,Naughty Turkey,accessory,foreground,4,A,,S,,SS,,A,,A,,,,,,,FALSE,,FALSE,FALSE,
A9734,Warm reward,accessory,hair ornament,4,A,,,SS,,B,,S,,A,,,,,,FALSE,,FALSE,FALSE,
A9735,Kindly Decorate,accessory,earrings,4,S,,A,,S,,S,,B,,,,,,,FALSE,,FALSE,FALSE,
A9736,Holiday Basket,accessory,right handheld,4,A,,,SS,,B,,S,,A,,,,,,FALSE,,FALSE,FALSE,
A9737,Thanksgiving Day,accessory,waist decoration,4,B,,,SS,,S,,S,,A,Apron,,,,,FALSE,,FALSE,FALSE,
A9738,River Song,accessory,hair ornament,4,A,,S,,S,,,B,A,,Dryad,,,,,FALSE,,FALSE,FALSE,
A9739,Mercy Voice,accessory,necklace,4,S,,S,,S,,,A,A,,,,,,,FALSE,,FALSE,FALSE,
A9740,Fertile Land,accessory,right hand ornament,4,A,,SS,,S,,,S,B,,,,,,,FALSE,,FALSE,FALSE,
A9741,Harvest Happiness,accessory,left handheld,4,A,,SS,,A,,,S,A,,,,,,,FALSE,,FALSE,FALSE,
A9742,Dynamic,accessory,hair ornament,4,B,,,SS,,A,,S,,A,Sports,Street,,,,FALSE,,FALSE,FALSE,
A9743,Glaring Focus,accessory,earrings,4,B,,,SS,,SS,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9744,Extreme Swank,accessory,face accessory,4,A,,,SS,SS,,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9745,Unruly Peak,accessory,necklace,4,A,,,SS,SS,,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9746,Energetic Wave,accessory,hairpin,4,A,,,S,,A,,SS,,A,,,,,,FALSE,,FALSE,FALSE,
A9747,Dynamic·Purple,accessory,hair ornament,4,A,,,SS,,A,,SS,,B,Sports,Street,,,,FALSE,,FALSE,FALSE,
A9748,Glaring Focus·Purple,accessory,earrings,4,A,,,SS,,SS,,A,,B,,,,,,FALSE,,FALSE,FALSE,
A9749,Extreme Swank·Purple,accessory,face accessory,4,A,,,SS,S,,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9750,Unruly Peak·Purple,accessory,necklace,4,A,,,S,S,,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9751,Energetic Wave·Orange,accessory,hairpin,4,B,,,S,,A,,S,,A,,,,,,FALSE,,FALSE,FALSE,
A9752,Splendid Dream,accessory,brooch,4,A,,,SS,,B,,S,,A,Sports,,,,,FALSE,,FALSE,FALSE,
A9753,Splendid Dream·White,accessory,brooch,4,A,,,S,,A,,SS,,A,Sports,,,,,FALSE,,FALSE,FALSE,
A9754,Floating Snow,accessory,scarf,3,,S,B,,,A,,A,S,,Winter,,,,,FALSE,,FALSE,FALSE,
A9755,Former Vision,accessory,hair ornament,5,S,,SS,,SS,,A,,A,,Kimono,,,,,FALSE,,FALSE,FALSE,
A9756,Mortal Coil,accessory,necklace,5,SS,,SS,,S,,A,,A,,,,,,,FALSE,,FALSE,FALSE,
A9757,Returnee in Snow,accessory,right handheld,5,,SS,A,,S,,S,,A,,,,,,,FALSE,,FALSE,FALSE,
A9758,Ring Tone,accessory,waist decoration,5,SS,,A,,SS,,A,,S,,Kimono,,,,,FALSE,,FALSE,FALSE,
A9759,Life as Dream,accessory,right hand ornament,5,A,,SS,,SS,,A,,A,,,,,,,FALSE,,FALSE,FALSE,
A9760,Dreamily Date,accessory,background,5,A,,SS,,SS,,A,,S,,Kimono,,,,,FALSE,,FALSE,FALSE,
A9762,Hidden Poems,accessory,scarf,3,A,,S,,A,,,S,A,,,,,,,FALSE,,FALSE,FALSE,
A9763,Guardian of Innocence,accessory,right handheld,3,A,,S,,S,,,A,B,,Chic,,,,,FALSE,,FALSE,FALSE,
A9764,Simple Poem,accessory,necklace,3,,S,B,,S,,,A,B,,,,,,,FALSE,,FALSE,FALSE,
A9765,My Funny Childhood,accessory,right hand ornament,3,,B,S,,S,,,A,A,,,,,,,FALSE,,FALSE,FALSE,
A9766,Everything Goes Well,accessory,hair ornament,5,A,,,A,,SS,,S,A,,,,,,,FALSE,,FALSE,FALSE,
A9767,Wilderness Fairy Tale,accessory,face accessory,5,,SS,,A,,S,,A,A,,,,,,,FALSE,,FALSE,FALSE,
A9768,Full of Surprise,accessory,scarf,5,,A,,A,,SS,,A,S,,Winter,,,,,FALSE,,FALSE,FALSE,
A9769,Sweet Taste,accessory,right handheld,5,A,,,A,,SS,,S,S,,,,,,,FALSE,,FALSE,FALSE,
A9770,Persimmon Cream,accessory,left handheld,5,,SS,,S,,A,,B,A,,,,,,,FALSE,,FALSE,FALSE,
A9771,Rainy Leaves,accessory,hair ornament,5,A,,SS,,A,,,S,A,,,,,,,FALSE,,FALSE,FALSE,
A9772,Falling in Wind,accessory,earrings,5,S,,S,,A,,,SS,A,,,,,,,FALSE,,FALSE,FALSE,
A9773,Appeal of Autumn,accessory,right handheld,5,S,,SS,,A,,,SS,A,,,,,,,FALSE,,FALSE,FALSE,
A9774,Sacred Rituals,accessory,hair ornament,5,SS,,A,,SS,,S,,,S,Traditional,,,,,FALSE,,FALSE,FALSE,
A9775,Water Star,accessory,earrings,5,SS,,A,,S,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9776,Deep Space Eye,accessory,necklace,5,SS,,SS,,S,,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9777,Calamity Declaration,accessory,gloves,5,SS,,S,,SS,,A,,,S,Traditional,,,,,FALSE,,FALSE,FALSE,
A9778,Ominous Prophecy,accessory,waist decoration,5,SS,,S,,S,,A,,,S,,,,,,FALSE,,FALSE,FALSE,
A9779,The Hidden Moon,accessory,background,5,SS,,A,,SS,,A,,,S,,,,,,FALSE,,FALSE,FALSE,
A9780,Joyful Tribute,accessory,hair ornament,3,,S,,A,,S,B,,,A,,,,,,FALSE,,FALSE,FALSE,
A9781,Sincere Interpretation,accessory,necklace,3,,S,,S,,A,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9782,Bright Dream of Star,accessory,right handheld,3,,S,,A,,S,B,,,A,,,,,,FALSE,,FALSE,FALSE,
A9783,Joyful Tribute - Gorgeous,accessory,hair ornament,4,S,,,SS,,S,B,,,A,,,,,,FALSE,,FALSE,FALSE,
A9784,Sincere Interpretation - Gorgeous,accessory,necklace,4,A,,,S,,SS,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9785,Bright Dream of Star - Gorgeous,accessory,right handheld,4,A,,,S,,SS,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9786,Joyful Tribute - Treasured,accessory,hair ornament,5,SS,,,A,,SS,A,,,S,,,,,,FALSE,,FALSE,FALSE,
A9787,Sincere Interpretation - Treasured,accessory,necklace,5,SS,,,S,,SS,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9788,Bright Dream of Star - Treasured,accessory,right handheld,5,S,,,SS,,A,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9789,Joyful Tribute - Dream,accessory,hair ornament,5,SS,,,S,,SS,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9790,Sincere Interpretation - Dream,accessory,necklace,5,SS,,,A,,SS,A,,,S,,,,,,FALSE,,FALSE,FALSE,
A9791,Bright Dream of Star - Dream,accessory,right handheld,5,SS,,,SS,,S,A,,,B,,,,,,FALSE,,FALSE,FALSE,
A9792,Pearl Bred from Ice,accessory,foreground,5,SS,,S,,A,,SS,,,A,Animal,,,,,FALSE,,FALSE,FALSE,
A9793,Dragon Roaring,accessory,head ornament,5,B,,SS,,A,,,SS,,A,,,,,,FALSE,,FALSE,FALSE,
A9794,Bright Coral,accessory,hairpin,5,A,,SS,,SS,,S,,,A,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9795,Spring Horn,accessory,hair ornament,5,A,,A,,SS,,SS,,,A,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9796,Waves Under Still Water,accessory,necklace,5,SS,,A,,A,,,SS,,A,,,,,,FALSE,,FALSE,FALSE,
A9797,Stream Under Moonlight,accessory,brooch,5,S,,SS,,A,,,SS,,A,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9798,Floating Mist,accessory,waist decoration,5,A,,SS,,SS,,A,,,S,,,,,,FALSE,,FALSE,FALSE,
A9799,Trace of Smog,accessory,right hand ornament,5,S,,SS,,SS,,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9800,Spring Wind,accessory,tail,5,A,,A,,SS,,S,,,S,,,,,,FALSE,,FALSE,FALSE,
A9802,The Rain God,accessory,hair ornament,5,S,,SS,,SS,,A,,,A,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9803,Remote Whisper,accessory,earrings,5,S,,SS,,A,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9804,Red Cloud Yarn,accessory,brooch,5,A,,SS,,SS,,A,,,A,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9805,Flood of Rain,accessory,gloves,5,S,,S,,SS,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9806,Bronze Hairpin,accessory,hairpin,5,A,,S,,SS,,SS,,,A,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9807,Lucky Bird,accessory,brooch,5,S,,S,,SS,,S,,,A,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9808,Ringing Bells,accessory,background,5,A,,S,,SS,,S,,,A,Chinese Classical,Animal,,,,FALSE,,FALSE,FALSE,
A9809,Double Wings,accessory,ear,5,S,,A,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9810,Musical Circle,accessory,hair ornament,5,A,,,S,,SS,,S,S,,,,,,,FALSE,,FALSE,FALSE,
A9811,The Eudemon,accessory,ear,5,A,,,SS,,SS,,A,A,,,,,,,FALSE,,FALSE,FALSE,
A9812,Magical Trump,accessory,right handheld,5,A,,,SS,,S,,SS,A,,,,,,,FALSE,,FALSE,FALSE,
A9813,Star Song,accessory,gloves,5,S,,,S,,S,,SS,A,,,,,,,FALSE,,FALSE,FALSE,
A9814,Exquisite Recipes,accessory,hair ornament,3,,A,S,,,A,,S,,B,POP,,,,,FALSE,,FALSE,FALSE,
A9815,Picnic Buddies,accessory,right handheld,3,,B,S,,,A,,S,,A,POP,,,,,FALSE,,FALSE,FALSE,
A9816,Midnight Verse,accessory,foreground,5,A,,SS,,SS,,A,,,S,,,,,,FALSE,,FALSE,FALSE,
A9817,Sound of Crystal,accessory,ground,5,S,,SS,,S,,S,,,A,,,,,,FALSE,,FALSE,FALSE,
A9818,Chandelier Decoration,accessory,background,5,A,,S,,SS,,SS,,,S,,,,,,FALSE,,FALSE,FALSE,
A9819,Cherished Desire,accessory,hair ornament,5,S,,SS,,SS,,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9820,Blue Swirl,accessory,earrings,5,S,,A,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9821,Unfinished Dream,accessory,necklace,5,S,,SS,,A,,SS,,,S,,,,,,FALSE,,FALSE,FALSE,
A9822,Fatalistic Singer,accessory,right hand ornament,5,S,,SS,,SS,,A,,,A,,,,,,FALSE,,FALSE,FALSE,
A9823,Makeup Show,accessory,left handheld,5,A,,S,,SS,,SS,,,S,,,,,,FALSE,,FALSE,FALSE,
A9824,Night Whispers,accessory,right handheld,5,A,,A,,SS,,SS,,,A,,,,,,FALSE,,FALSE,FALSE,
A9825,Sweet Celebration,accessory,foreground,5,A,,,SS,,S,,A,,S,Animal,,,,,FALSE,,FALSE,FALSE,
A9826,A Wonderful Trip,accessory,head ornament,5,A,,,S,,SS,,A,,A,Animal,,,,,FALSE,,FALSE,FALSE,
A9827,Time Capsule,accessory,head ornament,5,SS,,,SS,,A,,A,,A,Future,,,,,FALSE,,FALSE,FALSE,
A9828,Radiant Time,accessory,foreground,5,SS,,,SS,,A,,S,,A,Future,,,,,FALSE,,FALSE,FALSE,
A9829,As a Dream,accessory,hair ornament,5,A,,,SS,,SS,,A,,S,Future,,,,,FALSE,,FALSE,FALSE,
A9830,Deep in Time,accessory,gloves,5,A,,,S,,S,,SS,,S,,,,,,FALSE,,FALSE,FALSE,
A9831,Star Sea Song,accessory,scarf,5,S,,,SS,,S,,A,,S,,,,,,FALSE,,FALSE,FALSE,
A9832,Fading Years,accessory,tail,5,A,,,SS,,SS,,A,,A,,,,,,FALSE,,FALSE,FALSE,
A9833,Distant Future,accessory,hair ornament,5,A,,,SS,,SS,,S,,S,Future,,,,,FALSE,,FALSE,FALSE,
A9834,Red Pack on Congrats,accessory,foreground,5,A,,,SS,,SS,,A,A,,Animal,Chinese Classical,,,,FALSE,,FALSE,FALSE,
A9835,Lartern on Joy,accessory,head ornament,5,S,,,SS,,SS,,S,A,,Animal,Chinese Classical,,,,FALSE,,FALSE,FALSE,
A9836,Long-lasting Luck,accessory,ground,5,A,,SS,,,SS,,A,A,,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9837,Wonderland in Forest,accessory,background,5,SS,,A,,,SS,,A,A,,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9838,Early Spring,accessory,hairpin,5,A,,S,,,SS,,SS,A,,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9839,Record Youth,accessory,earrings,5,A,,A,,,S,,SS,S,,,,,,,FALSE,,FALSE,FALSE,
A9840,Everything Smooth,accessory,necklace,5,A,,SS,,,A,,SS,A,,Chinese Classical,,,,,FALSE,,FALSE,FALSE,
A9841,Vast Good Fortune,accessory,right handheld,5,A,,SS,,,A,,SS,A,,,,,,,FALSE,,FALSE,FALSE,
A9842,Mr. Greenton,accessory,foreground,5,S,,A,,,SS,SS,,,A,Animal,,,,,FALSE,,FALSE,FALSE,
